Unnamed: 0,name,label,onset,offset,recording_duration,whistle_type,whistle_name,path
8216,Exp_24_Nov_2019_1245pm,NSW_9,2830.25443551478,2832.00846299648,3000.0,77,Whistle15056,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_24_Nov_2019_1245pm2830.25443551478_2832.00846299648.wav
7934,Exp_08_Dec_2019_1045am,NSW_9,2395.50725911291,2396.74726287049,3300.0,72,Whistle14466,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_08_Dec_2019_1045am2395.50725911291_2396.74726287049.wav
7915,Exp_22_Nov_2019_1245pm,NSW_9,2738.77260770169,2739.29760916003,3600.0,71,Whistle15438,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_22_Nov_2019_1245pm2738.77260770169_2739.29760916003.wav
7687,Exp_09_Jan_2020_1145am,NSW_9,64.4287645192398,65.1833799038552,3300.0,71,Whistle14273,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_09_Jan_2020_1145am64.4287645192398_65.1833799038552.wav
7974,Exp_02_Mar_2020_1545pm,NSW_9,297.26099086997,298.550995169984,3000.0,74,Whistle14173,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_02_Mar_2020_1545pm297.26099086997_298.550995169984.wav
7702,Exp_04_Jan_2020_1345pm,NSW_9,791.146318088122,791.488906332735,3300.0,71,Whistle14314,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_04_Jan_2020_1345pm791.146318088122_791.488906332735.wav
8269,Exp_11_Jan_2020_1145am,NSW_9,388.561177458113,389.796181200549,3300.0,82,Whistle14507,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_11_Jan_2020_1145am388.561177458113_389.796181200549.wav
8004,Exp_02_Mar_2020_1145am,NSW_9,142.923853291632,143.61330134358,3000.0,74,Whistle14288,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_02_Mar_2020_1145am142.923853291632_143.61330134358.wav
7696,Exp_02_Mar_2020_1545pm,NSW_9,385.534609081279,386.122904855927,3000.0,71,Whistle14299,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_02_Mar_2020_1545pm385.534609081279_386.122904855927.wav
7845,Exp_11_Mar_2020_0945am,NSW_9,595.21072116153,596.116622800874,3000.0,71,Whistle14931,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_11_Mar_2020_0945am595.21072116153_596.116622800874.wav
